1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
[ 1.  0.  1.  0.  0.  1.  4.  0.  2. 64. 16. 20.],[  1.   1.   0.   0.   0.   1.   4.   0.   2.  20. 128.  20.],[ 1.  1.  1.  1.  1.  0.  3.  0.  2.  8. 32.  0.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 16. 20.],[ 1.  0.  0.  0.  0.  1.  3.  0.  2. 64. 10.  0.],[  1.   0.   0.   0.   0.   1.   4.   0.   3. 128.  64.   8.],[ 1.  0.  0.  0.  0.  0.  3.  0.  3. 64.  0. 20.],[  1.   1.   0.   0.   0.   0.   4.   0.   1.  10.  16. 128.],[ 1.  1.  1.  0.  0.  0.  1.  0.  1.  0. 20. 20.],[  1.   1.   0.   0.   0.   1.   4.   0.   3.   8. 128.   0.],[1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0.],[ 1.  1.  1.  1.  1.  0.  4.  0.  1.  0. 32. 32.],[ 1.  1.  1.  1.  1.  0.  3.  0.  1.  0. 10. 64.],[  1.   1.   1.   0.   0.   1.   3.   0.   1.   0.  20. 128.],[ 1.  0.  0.  0.  0.  1.  3.  0.  2.  0. 10.  0.],[  1.   1.   0.   0.   0.   0.   4.   0.   1.   0. 128.   0.],[ 1.  1.  1.  1.  1.  0.  4.  0.  1.  0.  0. 32.],[1. 1. 1. 1. 1. 0. 3. 1. 0. 0. 0. 0.],[ 1.  1.  1.  0.  0.  1.  3.  0.  1.  0. 64.  8.],[ 1.  0.  1.  0.  0.  0.  4.  0.  4.  0. 16. 64.],[ 1.  1.  1.  1.  1.  0.  2.  0.  1.  0. 10. 10.],[ 1.  1.  1.  0.  0.  1.  2.  0.  1.  0. 10. 64.],[1. 1. 1. 0. 0. 1. 4. 1. 0. 0. 0. 0.],[ 1.  0.  1.  0.  0.  1.  3.  0.  1.  0. 20.  0.],[  1.   0.   1.   0.   0.   1.   2.   0.   1.  20.  20. 128.],[ 1.  0.  1.  0.  0.  0.  2.  0.  1.  0. 16. 16.],[  1.   1.   1.   0.   0.   1.   4.   0.   1.   0. 128. 128.],[1. 1. 1. 1. 1. 1. 4. 0. 2. 0. 8. 8.],[  1.   0.   1.   1.   1.   0.   3.   0.   4.   0.  20. 128.],[ 1.  1.  1.  1.  1.  0.  3.  0.  1.  0.  8. 20.],[ 1.  1.  1.  0.  0.  1.  2.  0.  4.  0. 10. 32.],[ 1.  1.  1.  0.  0.  0.  3.  0.  4.  0. 32. 16.],[ 1.  1.  1.  1.  1.  0.  4.  0.  4.  8. 20. 16.],[1. 0. 1. 0. 0. 1. 2. 0. 4. 0. 0. 8.],[ 1.  1.  1.  1.  1.  0.  4.  0.  4.  0. 16. 16.],[ 1.  1.  1.  1.  1.  0.  4.  0.  1.  0. 64.  0.],[  1.   1.   0.   0.   0.   0.   3.   0.   1.  20. 128.  64.],[  1.   0.   1.   1.   1.   1.   2.   0.   4.   0.   8. 128.],[ 1.  0.  1.  0.  0.  1.  2.  0.  3.  0. 32. 32.],[ 1.  1.  1.  1.  1.  0.  3.  0.  3.  0. 16. 20.],[  1.   1.   0.   0.   0.   1.   2.   0.   1.  16. 128.   8.],[ 1.  1.  1.  0.  0.  1.  4.  0.  3.  0. 16.  0.],[ 1.  0.  1.  0.  0.  1.  3.  0.  4.  0.  8. 64.],[  1.   0.   1.   0.   0.   1.   4.   0.   4.   0. 128.   8.],[1. 1. 1. 0. 0. 1. 3. 0. 4. 0. 8. 8.],[  1.   0.   1.   0.   0.   0.   2.   0.   3.   0.  64. 128.],[ 1.  1.  1.  1.  1.  0.  4.  0.  3.  0. 32. 20.],[ 1.  1.  0.  0.  0.  0.  3.  0.  4.  0. 16.  0.],[ 1.  1.  1.  0.  0.  1.  2.  0.  1.  0.  8. 20.],[ 1.  1.  1.  0.  0.  1.  4.  0.  3.  0. 10. 16.],[ 1.  1.  1.  1.  1.  1.  4.  0.  2. 20. 64. 20.],[ 1.  1.  1.  1.  1.  1.  2.  0.  1.  0. 16. 10.],[ 1.  1.  0.  0.  0.  1.  2.  0.  3.  0. 64. 64.],[1. 1. 0. 0. 0. 1. 3. 1. 0. 0. 0. 0.],[ 1.  1.  0.  0.  0.  0.  1.  0.  1.  0. 10. 20.],[ 1.  1.  1.  1.  1.  0.  3.  0.  3.  0. 64. 20.],[  1.   1.   1.   1.   1.   1.   2.   0.   3.  20. 128.  16.],[ 1.  1.  0.  0.  0.  1.  4.  0.  3. 32.  8. 32.],[  1.   1.   1.   1.   1.   1.   2.   0.   4.  32. 128.   0.],[ 1.  1.  1.  1.  1.  1.  3.  0.  3. 20. 64. 10.],[  1.   1.   0.   0.   0.   0.   1.   0.   2.   0.  32. 128.],[ 1.  1.  0.  0.  0.  1.  4.  0.  1.  0. 20. 32.],[  1.   0.   1.   1.   1.   1.   2.   0.   4.  16. 128.  64.],[ 1.  0.  1.  1.  1.  0.  2.  0.  3.  0. 64.  0.],[  1.   0.   0.   0.   0.   1.   2.   0.   2.  64. 128.  16.],[ 1.  1.  0.  0.  0.  1.  4.  0.  2.  0. 10. 20.],[ 1.  1.  1.  1.  1.  0.  4.  0.  4.  0. 32. 32.],[  1.   1.   1.   1.   1.   1.   4.   0.   3.  16. 128.  10.],[ 1.  1.  1.  1.  1.  0.  2.  0.  1. 20. 64. 10.],[  1.   1.   1.   1.   1.   1.   2.   0.   1. 128.  64.  16.],[ 1.  1.  0.  0.  0.  1.  2.  0.  4. 32. 64. 20.],[  1.   1.   1.   1.   1.   1.   3.   0.   3. 128.  64.  64.],[ 1.  1.  1.  0.  0.  1.  2.  0.  2.  0. 16.  0.],[ 1.  1.  1.  1.  1.  1.  4.  0.  3.  0. 10. 64.],[  1.   1.   1.   1.   1.   0.   4.   0.   2. 128.  32.  64.],[1. 1. 1. 1. 1. 0. 2. 1. 0. 0. 0. 0.],[ 1.  1.  1.  1.  1.  0.  4.  0.  1.  0. 20. 10.],[  1.   1.   1.   0.   0.   1.   3.   0.   2. 128.  32.   0.],[  1.   1.   1.   0.   0.   1.   2.   0.   4. 128.   8.  16.],[  1.   0.   0.   0.   0.   1.   4.   0.   2. 128.  10.  10.],[  1.   1.   1.   1.   1.   1.   3.   0.   4. 128.  64.   0.],[1. 1. 1. 1. 1. 1. 2. 1. 0. 0. 0. 0.],[ 1.  1.  0.  0.  0.  1.  2.  0.  3. 20. 64.  0.],[  1.   1.   1.   0.   0.   1.   3.   0.   2. 128.  64.  32.],[  1.   1.   1.   1.   1.   1.   2.   0.   3.  20. 128.  16.],[  1.   1.   0.   0.   0.   0.   1.   0.   3. 128.  32.  64.],[ 1.  1.  0.  0.  0.  0.  4.  0.  1. 20. 32. 16.],[  1.   0.   1.   1.   1.   1.   2.   0.   2. 128.  32.   0.],[  1.   0.   1.   1.   1.   1.   4.   0.   3. 128.  10.   0.],[  1.   1.   1.   1.   1.   1.   3.   0.   1. 128.  16.   0.],[1. 1. 1. 1. 1. 0. 3. 1. 0. 0. 0. 0.],[  1.   1.   1.   0.   0.   0.   2.   0.   4.  20. 128.  16.],[  1.   1.   1.   1.   1.   1.   3.   0.   1. 128.  20.   0.],[  1.   1.   0.   0.   0.   1.   4.   0.   1. 128.  16.  16.],[ 1.  0.  1.  1.  1.  1.  3.  0.  1. 64. 20.  0.],[  1.   1.   1.   1.   1.   0.   2.   0.   2. 128.   0.   0.],[  1.   1.   0.   0.   0.   0.   2.   0.   4.  20. 128.   8.],[  1.   1.   1.   0.   0.   0.   4.   0.   2.  32. 128.  16.],[  1.   1.   1.   1.   1.   1.   2.   0.   1. 128.  10.  32.],[1. 1. 1. 0. 0. 1. 2. 0. 2. 0. 8. 0.],[  1.   1.   1.   1.   1.   1.   4.   0.   1. 128.   8.  16.],[  1.   1.   1.   1.   1.   0.   3.   0.   1. 128.  64.  16.],[ 1.  1.  1.  1.  1.  1.  4.  0.  2. 64. 10. 32.],[ 1.  1.  1.  0.  0.  1.  3.  0.  2.  0.  8. 20.],[  1.   1.   0.   0.   0.   0.   3.   0.   3. 128. 128.  20.],[  1.   1.   1.   0.   0.   0.   2.   0.   1. 128.   8.   8.],[  1.   1.   1.   0.   0.   0.   4.   0.   3.  20. 128.   8.],[  1.   1.   1.   1.   1.   0.   3.   0.   2. 128.   8.  32.],[  1.   1.   0.   0.   0.   1.   2.   0.   1. 128.  64.   0.],[  1.   1.   1.   1.   1.   0.   4.   0.   1.  64. 128.   0.],[  1.   1.   1.   0.   0.   1.   3.   0.   2. 128.  10.  10.],[ 1.  1.  1.  0.  0.  0.  3.  0.  4. 16. 64. 64.],[ 1.  1.  1.  1.  1.  0.  2.  0.  4. 16. 32. 10.],[  1.   1.   1.   1.   1.   0.   4.   0.   2.  32. 128.   0.],[ 1.  1.  1.  1.  1.  0.  1.  0.  1. 16. 10. 64.],[ 1.  1.  0.  0.  0.  1.  4.  0.  2. 16. 32. 10.],[  1.   1.   0.   0.   0.   1.   3.   0.   4. 128.   8.   8.],[ 1.  1.  1.  1.  1.  1.  2.  0.  3. 64.  8.  0.],[  1.   1.   1.   1.   1.   0.   4.   0.   1.   0. 128.  20.],[  1.   1.   0.   0.   0.   0.   2.   0.   1. 128.  20.   0.],[  1.   1.   1.   1.   1.   0.   2.   0.   3. 128.  10.  10.],[  1.   0.   0.   0.   0.   1.   2.   0.   2.  20. 128.   0.],[ 1.  1.  1.  1.  1.  0.  4.  0.  2.  0. 10. 20.],[1. 1. 1. 1. 1. 0. 2. 0. 1. 0. 8. 0.],[ 1.  1.  1.  1.  1.  1.  2.  0.  2. 20. 64. 64.],[  1.   1.   0.   0.   0.   1.   2.   0.   2.  20. 128.   0.],[  1.   1.   1.   0.   0.   1.   3.   0.   3.  16. 128.  16.],[ 1.  0.  1.  1.  1.  1.  4.  0.  2.  0. 20. 20.],[  1.   1.   1.   1.   1.   1.   3.   0.   1.  16. 128.  32.],[  1.   1.   1.   0.   0.   1.   2.   0.   1.  32. 128.  20.],[ 1.  0.  1.  1.  1.  0.  2.  0.  3.  0. 64.  0.],[  1.   1.   0.   0.   0.   0.   2.   0.   2. 128.  10. 128.],[ 1.  1.  0.  0.  0.  0.  1.  0.  1. 64. 64. 16.],[  1.   1.   1.   0.   0.   0.   4.   0.   1.  16. 128. 128.],[  1.   1.   1.   1.   1.   0.   4.   0.   3.  16. 128. 128.],[1. 1. 1. 1. 1. 0. 2. 1. 0. 0. 0. 0.],[ 1.  1.  1.  0.  0.  1.  3.  0.  2.  0. 20. 64.],[  1.   1.   0.   0.   0.   0.   4.   0.   1.  64. 128.  32.],[ 1.  0.  1.  0.  0.  0.  2.  0.  4.  0. 64. 16.],[  1.   1.   1.   0.   0.   1.   2.   0.   1.  32. 128.  10.],[  1.   1.   0.   0.   0.   1.   2.   0.   2.  16. 128.   8.],[  1.   1.   1.   1.   1.   0.   3.   0.   3. 128.   8.   0.],[  1.   0.   1.   0.   0.   1.   2.   0.   2. 128.  32.   0.],[1. 1. 1. 1. 1. 1. 4. 1. 0. 0. 0. 0.],[ 1.  0.  0.  0.  0.  1.  4.  0.  3.  0. 20.  8.],[  1.   1.   1.   0.   0.   1.   4.   0.   1. 128.  64.  64.],[  1.   1.   1.   1.   1.   1.   2.   0.   3. 128.   8.  20.],[  1.   1.   1.   1.   1.   1.   2.   0.   1.  64. 128.   8.],[  1.   1.   1.   0.   0.   1.   2.   0.   1. 128.  10.   0.],[  1.   1.   1.   1.   1.   1.   3.   0.   1.  64. 128.  16.],[  1.   1.   1.   1.   1.   1.   4.   0.   3.  64. 128.  20.],[  1.   1.   1.   1.   1.   1.   2.   0.   4. 128.  64.   0.],[  1.   1.   1.   1.   1.   0.   3.   0.   4. 128.  64.  16.],[  1.   1.   1.   1.   1.   1.   4.   0.   1.  20. 128.  32.],[  1.   1.   0.   0.   0.   0.   2.   0.   2.  64. 128.  16.],[ 1.  1.  0.  0.  0.  0.  2.  0.  2. 20. 32. 64.],[  1.   1.   1.   0.   0.   1.   2.   0.   1.  64. 128. 128.],[  1.   0.   0.   0.   0.   0.   3.   0.   4.  64. 128.   0.],[ 1.  1.  1.  1.  1.  1.  3.  0.  4.  0. 32. 64.],[  1.   1.   1.   0.   0.   0.   2.   0.   2.  16. 128.  10.],[  1.   1.   0.   0.   0.   1.   3.   0.   1.  20. 128.  64.],[ 1.  0.  0.  0.  0.  1.  3.  0.  2. 64. 64.  0.],[ 1.  1.  1.  1.  1.  1.  2.  0.  2. 64. 20. 64.],[  1.   1.   1.   1.   1.   1.   2.   0.   1.  64.  16. 128.],[ 1.  1.  1.  0.  0.  0.  2.  0.  1.  0. 64. 32.],[  1.   1.   0.   0.   0.   1.   2.   0.   1.  16. 128.   8.],[  1.   1.   1.   0.   0.   0.   1.   0.   1.  20.  10. 128.],[ 1.  1.  1.  1.  1.  1.  3.  0.  1. 20. 16. 64.],[  1.   1.   1.   0.   0.   0.   4.   0.   1.  16. 128.   8.],[  1.   0.   0.   0.   0.   0.   2.   0.   1. 128.  16.   0.],[ 1.  1.  1.  1.  1.  1.  2.  0.  1. 16. 20. 16.],[ 1.  1.  0.  0.  0.  0.  1.  0.  2. 64.  8. 32.],[ 1.  1.  0.  0.  0.  1.  3.  0.  1. 64.  8.  8.],[  1.   1.   1.   1.   1.   0.   3.   0.   2.  16. 128.  16.],[  1.   1.   0.   0.   0.   1.   4.   0.   1.  32. 128.  10.],[  1.   1.   1.   0.   0.   1.   4.   0.   1. 128.   0.  64.],[  1.   0.   1.   1.   1.   0.   1.   0.   1. 128.   8.  32.],[ 1.  0.  0.  0.  0.  1.  2.  0.  1.  0. 32. 16.],[ 1.  0.  1.  1.  1.  0.  1.  0.  1. 64. 10.  8.],[  1.   1.   1.   1.   1.   0.   2.   0.   3.  32. 128.  32.],[ 1.  0.  0.  0.  0.  0.  4.  0.  4.  0. 64.  0.],[ 1.  1.  1.  0.  0.  1.  4.  0.  4.  0. 10. 20.],[1. 1. 1. 1. 1. 1. 2. 1. 0. 0. 0. 0.],[ 1.  0.  1.  0.  0.  0.  3.  0.  4.  0. 20. 20.],[1. 0. 0. 0. 0. 1. 3. 1. 0. 0. 0. 0.],[  1.   1.   0.   0.   0.   1.   4.   0.   4. 128.  64.   8.],[ 1.  0.  1.  1.  1.  0.  3.  0.  4.  0.  8. 32.],[  1.   1.   1.   0.   0.   1.   2.   0.   4.   0.   0. 128.],[ 1.  0.  1.  0.  0.  0.  1.  0.  4.  0.  8. 10.],[ 1.  0.  1.  1.  1.  1.  2.  0.  4.  0. 32. 20.],[  1.   0.   1.   0.   0.   0.   4.   0.   2.   0.  20. 128.],[1. 0. 1. 1. 1. 0. 3. 1. 0. 0. 0. 0.],[  1.   0.   1.   0.   0.   1.   2.   0.   4.   0. 128.  64.],[ 1.  1.  0.  0.  0.  0.  2.  0.  4.  0. 10.  8.],[ 1.  1.  1.  0.  0.  0.  1.  0.  1.  0. 64.  8.],[ 1.  1.  1.  0.  0.  0.  4.  0.  4.  0. 16. 32.],[1. 1. 1. 0. 0. 0. 4. 1. 0. 0. 0. 0.],[  1.   1.   0.   0.   0.   1.   3.   0.   1.   0.  16. 128.],[ 1.  1.  0.  0.  0.  0.  2.  0.  4.  0.  0. 20.],[ 1.  1.  0.  0.  0.  0.  2.  0.  4.  0. 64. 32.],[ 1.  1.  1.  1.  1.  1.  2.  0.  4.  0. 32.  0.],[1. 1. 1. 1. 1. 0. 4. 1. 0. 0. 0. 0.],[  1.   0.   0.   0.   0.   0.   3.   0.   4.   0.  64. 128.],[ 1.  0.  1.  0.  0.  1.  2.  0.  4. 16. 32.  0.],[ 1.  1.  1.  1.  1.  0.  2.  0.  2. 16. 64. 32.],[1. 0. 1. 0. 0. 0. 4. 1. 0. 0. 0. 0.]
6922.0,5717.8,9568.0,4901.2,10187.8,6167.6,7519.0,10422.6,5060.8,8146.0,9236.2,4803.8,5223.0,4798.0,6657.4,7169.4,7887.4,9102.0,5540.2,5376.8,5076.6,5230.0,9066.0,5304.0,8096.4,5501.8,6897.8,5120.2,5250.0,4860.0,5136.4,4930.4,9073.4,8096.0,4894.6,5082.6,6517.2,5572.0,5125.0,4918.2,6047.8,4854.6,5593.6,7218.0,5077.2,5294.0,4880.8,5378.0,4868.6,4919.6,5752.6,4986.0,5273.2,9108.0,5723.0,5087.2,5601.4,8227.6,5789.0,5864.8,5184.6,5279.8,6793.4,5184.0,7009.2,5515.0,4808.6,5822.6,6011.0,5411.2,6207.0,5470.2,4883.4,5241.2,5530.8,9091.8,4987.2,5585.4,5587.0,7443.0,5364.4,9100.0,7331.0,5565.4,5601.4,6148.0,7329.2,6005.8,6790.4,5771.6,9102.0,5569.6,5663.8,5657.2,6915.8,7921.0,5981.2,5585.8,5611.8,5207.0,5554.2,5451.2,6372.2,4858.0,6134.0,5906.8,5779.2,5554.4,5841.4,5695.2,5590.2,5891.0,6343.8,5952.8,9216.6,6622.8,6125.2,7060.4,7140.8,6248.2,5509.0,8387.4,4993.4,5183.6,5950.2,7123.0,5505.0,5359.8,5729.6,5420.6,5184.0,6874.8,6522.2,6343.0,6939.4,9091.8,4833.0,6815.8,5510.0,5582.4,5988.0,6460.6,6289.0,9096.2,5658.4,5505.8,5572.0,5703.8,6293.6,5575.4,5514.6,5302.8,5424.6,5674.2,5926.0,6453.2,5473.8,6649.0,4732.2,5957.6,6588.8,7942.2,5773.4,6166.6,5198.8,6047.8,8485.8,7217.0,6197.2,7748.8,7011.4,6873.2,6779.6,5710.0,5888.0,7438.4,6115.6,6124.4,6906.8,5640.2,5470.0,4925.4,9100.0,5267.0,9355.2,5823.2,5380.4,7845.4,5382.8,5141.8,5496.0,9369.8,7165.4,5878.6,5682.4,4956.4,9058.0,5280.6,7824.8,5299.6,4673.2,9096.0,5528.0,7488.4,5665.0,9303.6
200
