1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
[0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 1. 1. 1. 1. 0. 1. 0. 0. 1. 0.],[1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1.],[0. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0.],[0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0.],[0. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1.],[0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0.],[0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0.],[0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0.],[0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0.],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],[0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1.],[0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1.],[0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],[0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0.],[1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0.],[0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1.],[0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0.],[0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0.],[1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],[0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1.],[0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1.],[0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0.],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0.],[1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0.],[1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0.],[1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1.],[1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],[1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0.],[1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0.],[1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0.],[1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0.],[1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0.],[1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0.],[1. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1.],[1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1.],[0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0.],[0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1.],[0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0.],[0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0.],[0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 1.],[0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0.],[1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1.],[1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1.],[1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 1.],[1. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1.],[0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1.],[0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1.],[0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1.],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1.],[0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1.],[0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0.],[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0.],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1.],[0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1.],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1.],[0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1.],[0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.],[0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0.],[0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0.],[1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1.],[0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1.],[0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0.],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],[0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0.],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0.],[1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0.]
42.28656292,340.7967992,55.43978477,147.193023,129.6796432,263.3334138,377.9394436,147.087678,85.2718091,149.5960679,15.70407653,20.88777137,15.74198055,15.69059682,15.74738407,15.819489,82.65703559,83.18341017,41.28317618,82.93909645,15.72613668,15.79818797,15.86034989,15.94179201,15.77595735,15.73501873,15.70260811,15.8864615,15.86494422,15.81305981,15.86709023,20.9043541,20.92098212,21.04813671,20.92851591,20.84312582,20.98755956,20.96988106,21.01486111,20.90362644,20.91200352,20.90679121,20.93926668,20.96037102,21.025805,20.82934475,54.26956224,41.33782649,41.96182919,41.60540438,41.67792296,41.50467181,41.14708805,41.25661111,41.33020592,41.51608515,35.94889617,42.55843544,10.31593132,55.17603469,42.09396076,42.14668226,42.15174103,41.91094041,41.50842977,41.4263649,41.50912261,41.52469039,42.33998609,41.40342999,41.38823867,41.33548522,41.24526072,41.35472322,41.27111292,42.43842983,41.67631531,41.40977192,41.50887203,41.82276607,41.31270456,41.44384742,41.54321861,41.73257089,41.59847879,41.43836498,41.48846722,41.30532932,41.77768254,42.87628698,41.45098019,41.59993911,41.8477447,42.65244484,41.91391134,41.77740264,41.62821364,42.03422737,41.68336463,41.66499114,41.8314774,41.56091475,42.12474179,42.18963432,41.87394047,41.73269558,41.72086096,41.93511176,41.52280974,42.25356817,41.69384861,41.72462273,41.50549531,41.51092005,42.12150049,41.76103449,41.80994654,41.92340231,41.5524013,41.68075585,41.71089625,42.61808276,41.68518829,41.83361459,41.82936597,41.88624692,41.94036746,42.12519431,41.81480336,41.9316783,41.6753273,41.93235636,41.45231652,41.48050809,41.77848601,41.97454238,41.88343477,41.65727258,42.09266353,41.97869205,42.0256319,42.37406778,41.82635856,42.20310569,23.77175283,18.74699736,41.67399311,41.7900281,41.8226068,42.04790735,41.66084766,42.20737362,41.56710982,38.2812376,42.25462651,42.34767532,42.68810558,41.86695051,42.40465713,42.01608872,41.99000454,42.00161982,42.1868329,42.33428621,42.42773366,41.98157167,42.22870898,42.39711308,41.95868611,42.75283742,42.31257772,42.49052882,42.53194356,42.08401418,54.13896394,28.58326316,39.23490381,54.58214021,53.92308426,55.44315696,54.50432301,54.24804163,54.21656084,54.47520423,53.95861006,54.82795286,53.88408947,53.98596025,53.84082627,54.16117477,54.98958182,53.81713653,53.89546299,54.1482234,54.11193514,54.00464797,54.24887013,55.26024175,54.27841473,54.47737336
200
