1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
[ 1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0. 90. 64.  2.],"[1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 8.000e+01 1.024e+03 8.000e+00]","[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+01 4.096e+03 1.000e+01]",[  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1. 100.   2.   2.],[  1.   0.   0.   1.   1.   0.   0.   1.   0.   0.   1. 100. 512.   0.],[ 1.  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  2. 10.],"[1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00 1.000e+00 7.000e+01 1.024e+03 2.000e+00]",[  1.   1.   0.   1.   1.   1.   0.   0.   0.   0.   1.  80. 256.   8.],[ 1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0. 50.  4.  4.],[  1.   1.   0.   0.   1.   0.   0.   0.   1.   0.   1.   0. 512.   0.],[  1.   0.   1.   0.   1.   0.   0.   0.   0.   1.   1. 100.   1.   0.],[ 1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1. 10. 64.  0.],[ 1.  1.  1.  0.  1.  0.  0.  0.  0.  1.  0. 10.  2.  0.],[ 1.  0.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0. 32.  4.],[1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 2. 6.],[1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 4.],[ 1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0. 10.  2.  4.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 4.000e+01 1.024e+03 0.000e+00]","[1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+01 4.096e+03 2.000e+00]",[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1. 80. 32.  2.],[  1.   0.   1.   1.   1.   0.   1.   0.   0.   0.   0. 100.  32.   8.],[ 1.  1.  1.  0.  1.  1.  0.  0.  0.  0.  0. 90. 32.  0.],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 2. 8.],[ 1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  1. 10.  4.  8.],"[1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.000e+01 2.048e+03 1.000e+01]",[1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 8.],[ 1.  0.  1.  0.  1.  1.  0.  0.  0.  0.  1.  0. 64. 10.],"[1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.048e+03 1.000e+01]",[  1.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0. 512.   8.],[ 1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  8. 10.],[ 1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0. 10. 32. 10.],[  1.   1.   0.   0.   1.   0.   0.   0.   0.   1.   0.  80. 512.  10.],[ 1.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0. 10. 32. 10.],[ 1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  0. 40.  2. 10.],[ 1.  1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0. 64.  8.],[  1.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.  40. 128.   8.],[ 1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1. 40.  1. 10.],[  1.   0.   0.   1.   1.   0.   1.   0.   0.   0.   1.  50. 256.  10.],[ 1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0. 20. 32.  8.],[ 1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  1. 50.  4. 10.],"[1.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 4.000e+01 1.024e+03 1.000e+01]",[ 1.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0. 40.  8.  8.],"[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+01 4.096e+03 1.000e+01]",[  1.   0.   0.   1.   1.   0.   0.   1.   0.   0.   1.  80. 512.  10.],"[1.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 7.000e+01 2.048e+03 1.000e+01]",[  1.   1.   1.   1.   1.   0.   0.   1.   0.   0.   1. 100.  64.  10.],[ 1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  1. 10. 64. 10.],[ 1.  1.  0.  0.  1.  0.  0.  0.  0.  1.  1. 80. 32. 10.],[  1.   1.   0.   1.   1.   0.   0.   0.   0.   1.   1.  40. 128.  10.],[  1.   1.   1.   0.   1.   0.   0.   0.   1.   0.   1.   0. 512.   8.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  0. 90. 16. 10.],[ 1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0. 30. 16. 10.],[ 1.  0.  1.  1.  1.  0.  0.  1.  0.  0.  0. 70. 32. 10.],[ 1.  1.  0.  1.  1.  1.  0.  0.  0.  0.  1.  0. 64. 10.],[ 1.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0. 40.  1.  8.],[  1.   0.   0.   1.   1.   0.   0.   0.   1.   0.   1.  10. 256.  10.],[  1.   0.   0.   0.   1.   0.   1.   0.   0.   0.   1.  40. 128.   0.],[ 1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1. 90.  1.  8.],[ 1.  1.  1.  1.  1.  0.  0.  0.  1.  0.  0. 20.  8.  6.],[  1.   0.   1.   1.   1.   0.   0.   0.   1.   0.   0.  30. 512.   8.],[  1.   1.   0.   0.   1.   0.   1.   0.   0.   0.   1.   0. 256.   8.],[ 1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  1. 60. 32.  8.],[ 1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0. 60. 64.  8.],[  1.   0.   0.   1.   1.   0.   0.   1.   0.   0.   1.  80. 256.   8.],[  1.   1.   0.   1.   1.   1.   0.   0.   0.   0.   0.  10. 128.   8.],[ 1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  1.  0. 16. 10.],[  1.   1.   1.   0.   1.   0.   0.   0.   0.   1.   0. 100.  32.   8.],[ 1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1. 70. 32.  8.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 9.000e+01 4.096e+03 1.000e+01]","[1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 8.000e+01 1.024e+03 8.000e+00]",[  1.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0. 100.  64.  10.],[ 1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0. 10. 16.  8.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  1.  0.  2. 10.],"[1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+01 1.024e+03 8.000e+00]",[  1.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.   0. 512.   2.],"[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 1.000e+00 6.000e+01 1.024e+03 8.000e+00]",[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  1. 30.  8.  8.],[  1.   0.   0.   1.   1.   0.   0.   0.   1.   0.   1.  20. 256.   8.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  0. 20. 16.  8.],[1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 2. 6.],[ 1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0. 10.  4. 10.],[  1.   1.   1.   1.   1.   0.   0.   0.   1.   0.   0.  20. 512.   6.],[  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.  80. 128.   8.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  0.  0. 32.  8.],[ 1.  1.  0.  0.  1.  0.  0.  0.  1.  0.  1. 80. 32.  8.],"[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 1.000e+00 8.000e+01 4.096e+03 8.000e+00]",[ 1.  1.  0.  0.  1.  0.  0.  0.  0.  1.  1. 20. 32.  6.],"[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+01 2.048e+03 8.000e+00]",[  1.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.  60. 128.   8.],[ 1.  1.  1.  1.  1.  0.  0.  0.  1.  0.  0. 10.  1.  6.],[  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.  80. 256.   6.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  1. 30.  8.  8.],[  1.   0.   1.   1.   1.   0.   0.   1.   0.   0.   0.  20. 256.   8.],[ 1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1. 50. 32.  4.],[ 1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0. 50. 16.  4.],[ 1.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0. 30.  4.  4.],[ 1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  0. 80.  2. 10.],[ 1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  0. 40. 32.  4.],[  1.   0.   1.   1.   1.   0.   0.   1.   0.   0.   1. 100.  16.   8.],[ 1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1. 40. 32.  8.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  0. 70. 16.  4.],[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   1. 100. 256.   2.],[  1.   1.   0.   1.   1.   0.   0.   1.   0.   0.   1. 100.   4.   8.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1. 60.  2.  4.],[  1.   1.   0.   1.   1.   0.   0.   1.   0.   0.   1.  10. 128.   8.],[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   0. 100.  16.   0.],[  1.   1.   0.   0.   1.   0.   1.   0.   0.   0.   0. 100. 256.   4.],[ 1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0. 70. 32.  4.],[  1.   1.   0.   0.   1.   1.   0.   0.   0.   0.   0. 100. 512.   2.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1. 90. 64.  4.],[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   0. 100. 128.   2.],[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   1.  60. 512.   4.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 1.000e+00 3.000e+01 2.048e+03 8.000e+00]",[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   0.  80. 512.   2.],"[1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.000e+01 4.096e+03 2.000e+00]",[ 1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0. 16. 10.],[ 1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  1. 50.  1. 10.],[ 1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  1. 50. 64.  0.],[1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2. 8.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 4.000e+01 2.048e+03 2.000e+00]","[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00 0.000e+00 6.000e+01 2.048e+03 6.000e+00]",[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  1. 40.  8. 10.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  0. 60. 16. 10.],[ 1.  0.  1.  1.  1.  0.  0.  1.  0.  0.  1. 80.  2.  8.],"[1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 4.000e+01 2.048e+03 2.000e+00]",[ 1.  0.  1.  1.  1.  0.  0.  1.  0.  0.  1. 40.  1.  8.],"[1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 9.000e+01 4.096e+03 8.000e+00]","[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 1.000e+00 9.000e+01 1.024e+03 8.000e+00]",[ 1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  8. 10.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+01 4.096e+03 8.000e+00]","[1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 1.000e+00 8.000e+01 4.096e+03 8.000e+00]",[  1.   0.   1.   0.   1.   0.   0.   0.   0.   1.   0.  10. 512.   6.],"[1.000e+00 0.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+01 1.024e+03 6.000e+00]",[  1.   0.   1.   0.   1.   0.   0.   0.   0.   1.   0.  80. 512.   6.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1. 50. 16.  0.],[ 1.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0. 64.  6.],[  1.   1.   0.   0.   1.   0.   0.   0.   1.   0.   1. 100.  16.   8.],[ 1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  1.  0. 64.  6.],[  1.   1.   0.   1.   1.   0.   0.   1.   0.   0.   0. 100. 128.   8.],[  1.   1.   0.   0.   1.   0.   0.   1.   0.   0.   0. 100.  32.  10.],[ 1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  1. 40. 32.  0.],[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   0.  60. 128.   4.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1. 40. 32.  4.],"[1.000e+00 0.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+02 1.024e+03 8.000e+00]",[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   0.  60. 256.   4.],[ 1.  0.  1.  1.  1.  0.  0.  1.  0.  0.  1. 60.  1. 10.],[  1.   1.   1.   0.   1.   0.   1.   0.   0.   0.   1.  30. 128.   4.],[ 1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1. 30. 16.  2.],"[1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+01 2.048e+03 2.000e+00]",[  1.   1.   1.   0.   1.   0.   0.   0.   1.   0.   1.  90. 128.   8.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+01 1.024e+03 4.000e+00]",[ 1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0. 20. 64.  2.],[  1.   0.   0.   0.   1.   0.   1.   0.   0.   0.   1.  20. 512.   4.],[  1.   0.   1.   1.   1.   0.   0.   1.   0.   0.   1.  80. 512.   8.],[  1.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0. 100.  16.   4.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+02 2.048e+03 8.000e+00]",[ 1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  1. 10. 16.  4.],[  1.   1.   0.   0.   1.   0.   1.   0.   0.   0.   0.  10. 512.   4.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1. 20. 16.  4.],[  1.   1.   0.   0.   1.   0.   0.   0.   1.   0.   0. 100.  32.   6.],"[1.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00 1.000e+00 9.000e+01 2.048e+03 6.000e+00]","[1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+01 4.096e+03 4.000e+00]","[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 4.000e+01 4.096e+03 8.000e+00]",[ 1.  0.  1.  1.  1.  0.  0.  0.  1.  0.  0. 90. 16.  6.],"[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 1.000e+00 2.000e+01 2.048e+03 6.000e+00]","[1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 6.000e+01 4.096e+03 6.000e+00]","[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 5.000e+01 4.096e+03 6.000e+00]","[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 2.048e+03 6.000e+00]","[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.000e+01 2.048e+03 6.000e+00]",[ 1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  1. 90. 16.  6.],[ 1.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0. 90.  1.  6.],[ 1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  1. 80.  1.  6.],[ 1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0. 60. 16.  6.],[ 1.  1.  1.  1.  1.  0.  0.  1.  0.  0.  0. 90.  8.  6.],"[1.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 7.000e+01 2.048e+03 6.000e+00]",[  1.   1.   0.   1.   1.   0.   1.   0.   0.   0.   0.  40. 256.  10.],[ 1.  0.  1.  1.  1.  0.  0.  1.  0.  0.  0. 20.  2.  6.],[  1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   1.   0. 256.  10.],[ 1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0. 90.  4.  6.],"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00 1.000e+00 1.000e+02 1.024e+03 6.000e+00]",[ 1.  1.  0.  1.  1.  1.  0.  0.  0.  0.  1. 80. 16.  6.],[ 1.  1.  1.  0.  1.  1.  0.  0.  0.  0.  0. 80. 32. 10.],[ 1.  0.  0.  1.  1.  0.  1.  0.  0.  0.  1. 20.  8.  6.],[ 1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0. 60.  1.  6.],[  1.   1.   1.   0.   1.   0.   0.   0.   1.   0.   1. 100.  32.   6.],[  1.   1.   0.   0.   1.   0.   1.   0.   0.   0.   1. 100.  16.   4.],"[1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 1.000e+00 2.000e+01 2.048e+03 6.000e+00]",[  1.   0.   1.   0.   1.   0.   0.   0.   1.   0.   1. 100.   1.   6.],[ 1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0. 70.  1.  2.],[  1.   1.   0.   1.   1.   0.   1.   0.   0.   0.   0.  80. 512.   4.],[  1.   1.   1.   0.   1.   0.   0.   1.   0.   0.   0. 100.   1.   6.],[ 1.  0.  1.  0.  1.  0.  0.  1.  0.  0.  1. 40.  8. 10.],[ 1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  1. 40.  1.  6.],[ 1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0. 60.  8. 10.],[ 1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1. 70.  1.  6.],[ 1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  1. 20.  4. 10.],[  1.   1.   0.   1.   1.   0.   0.   0.   1.   0.   1. 100. 128.   6.],[  1.   1.   1.   1.   1.   0.   0.   0.   0.   1.   0. 100.   8.   6.],[  1.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0. 100. 512.   6.],[  1.   1.   0.   0.   1.   0.   0.   0.   1.   0.   0. 100.  64.   8.],[ 1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  0. 10. 64.  2.]
12153.8,101546.0,100886.4,9140.2,12222.4,298722.6,9127.0,102748.4,14566.8,11942.0,9124.0,12400.4,9139.2,9204.8,47492.8,18027.0,13308.4,17692.8,12176.8,4691.4,103386.4,17753.2,85270.4,114396.0,101914.4,85578.6,85128.4,85241.8,85406.8,85254.4,98543.2,299139.0,416132.4,117528.0,131511.2,40658.6,266360.2,102925.6,38524.8,80836.8,103047.2,124585.2,50421.8,48629.2,48614.8,48361.4,50535.4,301623.8,301491.2,75914.0,47690.2,47749.4,48486.8,131693.0,83154.8,415015.8,4878.0,82089.2,48922.8,124639.2,85535.4,37978.8,39434.2,37976.0,105879.8,131665.4,121943.6,39822.8,100819.2,38178.4,101480.0,106531.8,48105.6,99374.6,11394.2,39096.0,37576.4,123784.6,37901.8,123702.8,47171.0,48864.6,121708.4,44282.2,39722.8,38774.4,47600.8,38468.6,122994.4,48179.2,47522.4,37576.4,38361.4,4662.8,4788.0,12497.8,117294.4,12017.2,37770.6,40886.2,5060.8,4665.6,37522.6,12773.4,39384.6,4893.0,4378.2,4728.6,17844.6,4370.6,4670.0,4409.2,40758.6,4691.0,4862.0,131632.6,50371.2,4865.0,44198.0,4878.4,47492.4,47529.2,48030.0,39164.0,4861.2,42708.2,39393.2,39163.0,48238.4,46846.0,124942.6,47310.0,93704.6,47599.6,5003.0,47436.6,41741.8,47456.8,37878.0,48197.0,4937.2,4421.2,4517.8,37949.6,4416.6,50215.0,4563.0,5045.6,4836.0,39214.4,4975.6,5049.2,4982.2,38053.2,5062.0,101112.6,5511.2,5783.4,4871.2,19472.0,47673.6,5747.4,38312.2,49509.0,48745.4,10575.2,10738.2,21001.0,90889.0,11160.6,116142.6,18160.2,11295.8,12065.2,10771.0,103210.6,15740.0,85118.2,13705.0,47666.2,93879.4,99979.8,99091.4,18280.8,19682.0,5084.0,11030.0,34811.4,11200.0,11901.0,18000.2,47462.0,18252.6,47459.2,18242.8,114048.6,49372.8,47460.2,19366.8,39086.0,5736.2
200
