1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
[ 1.  0.  0.  0.  0.  0.  1.  0.  4. 20.  0.  8.],[ 1.  0.  1.  1.  1.  1.  2.  0.  1. 32. 20. 16.],[ 1.  0.  0.  0.  0.  0.  3.  0.  3. 64. 10. 16.],[ 1.  1.  0.  0.  0.  0.  1.  0.  3. 64. 64. 64.],[ 1.  1.  1.  0.  0.  1.  2.  0.  2.  0.  8. 16.],[  1.   1.   1.   0.   0.   0.   2.   0.   3.   8. 128.  64.],[  1.   1.   0.   0.   0.   1.   2.   0.   2. 128.  64. 128.],[ 1.  1.  0.  0.  0.  0.  2.  0.  4. 10. 32. 20.],[ 1.  1.  1.  1.  1.  0.  1.  0.  4. 10.  8. 32.],[ 1.  1.  1.  0.  0.  1.  4.  0.  3. 20. 32. 64.],[  1.   1.   1.   0.   0.   1.   2.   0.   1.   0.   0. 128.],[1. 1. 1. 1. 1. 1. 2. 1. 0. 0. 0. 0.],[ 1.  1.  0.  0.  0.  1.  2.  0.  2.  0.  8. 16.],[ 1.  1.  1.  1.  1.  1.  3.  0.  2.  0.  8. 32.],[ 1.  1.  1.  1.  1.  1.  2.  0.  2.  0.  8. 32.],[ 1.  1.  1.  1.  1.  0.  4.  0.  2.  0.  8. 32.],[ 1.  1.  1.  1.  1.  1.  4.  0.  4.  0.  8. 32.],[ 1.  1.  0.  0.  0.  0.  1.  0.  2.  0.  8. 32.],[ 1.  1.  1.  1.  1.  0.  3.  0.  4.  0.  8. 32.],[ 1.  1.  1.  1.  1.  1.  2.  0.  4.  0.  8. 32.]
7704.2,7170.4,7684.0,6466.6,4899.0,6222.6,5830.8,7301.6,12291.2,6164.4,7906.8,9100.0,5420.2,4965.2,4989.2,4969.2,4953.6,5424.0,4975.4,4983.0
20
