1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
[  1.   1.   1.   0.   0.   0.   1.   0.   2. 128.  16.  32.],[ 1.  1.  1.  1.  1.  0.  4.  0.  4. 32.  0.  0.],[  1.   1.   0.   0.   0.   0.   3.   0.   1. 128.  20.  10.],[ 1.  1.  1.  0.  0.  0.  3.  0.  4. 32. 10. 32.],[  1.   1.   0.   0.   0.   0.   3.   0.   2.   8. 128.  64.],[  1.   1.   0.   0.   0.   0.   4.   0.   4.   0. 128.   8.],[ 1.  1.  1.  0.  0.  0.  3.  0.  2. 64. 16.  8.],[ 1.  1.  0.  0.  0.  0.  1.  0.  2. 16. 16. 20.],[ 1.  0.  1.  1.  1.  0.  2.  0.  3. 10. 64.  8.],[ 1.  0.  1.  1.  1.  1.  4.  0.  4. 20. 20. 10.],[  1.   0.   1.   0.   0.   0.   1.   0.   3. 128.  16.  32.],[  1.   1.   0.   0.   0.   1.   2.   0.   2. 128.  10.  64.],[ 1.  1.  1.  0.  0.  0.  1.  0.  2. 64. 16. 32.],[  1.   1.   1.   0.   0.   0.   3.   0.   2. 128. 128.  32.],[  1.   1.   1.   0.   0.   0.   2.   0.   2. 128.  10.  32.],[  1.   1.   1.   0.   0.   0.   1.   0.   4. 128. 128.  32.],[  1.   1.   1.   1.   1.   0.   1.   0.   4. 128.   8.  32.],[  1.   1.   1.   0.   0.   0.   2.   0.   1. 128.  10.  32.],[  1.   1.   1.   0.   0.   0.   1.   0.   1. 128.  16.  64.],[  1.   1.   0.   0.   0.   0.   1.   0.   3. 128.  16.  32.]
5500.8,6010.6,5720.0,7561.0,7602.2,7150.2,5900.6,7818.0,6899.6,7144.8,5843.6,6547.6,5845.8,5616.8,5641.0,5707.8,5662.0,5631.4,5721.8,6051.8
20
