1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
[ 1.  0.  1.  1.  1.  0.  1.  0.  3.  0.  0. 10.],[ 1.  0.  0.  0.  0.  0.  2.  0.  4. 16.  8. 20.],[ 1.  1.  1.  1.  1.  1.  4.  0.  2.  0.  8. 64.],[ 1.  0.  1.  0.  0.  0.  4.  0.  4. 10.  0. 10.],[  1.   0.   0.   0.   0.   0.   4.   0.   3.  32. 128.  10.],[ 1.  1.  1.  0.  0.  0.  2.  0.  4. 16. 64.  8.],[ 1.  1.  0.  0.  0.  1.  4.  0.  1.  8. 20.  8.],[ 1.  0.  0.  0.  0.  0.  3.  0.  3. 16.  8. 10.],[ 1.  1.  1.  1.  1.  1.  4.  0.  4. 10. 64. 20.],[  1.   1.   1.   0.   0.   1.   3.   0.   4.  16.  20. 128.],[ 1.  1.  1.  1.  1.  0.  4.  0.  2.  0.  8. 64.],[ 1.  1.  1.  1.  1.  0.  4.  0.  1.  0.  8. 64.],[1. 1. 1. 1. 1. 1. 2. 1. 0. 0. 0. 0.],[ 1.  1.  1.  1.  1.  1.  4.  0.  1.  0.  8. 64.],[ 1.  0.  1.  1.  1.  1.  4.  0.  1.  0.  8. 64.],[1. 1. 1. 1. 1. 1. 4. 0. 2. 0. 8. 0.],[ 1.  1.  1.  0.  0.  1.  4.  0.  1.  0.  8. 64.],[1. 1. 1. 1. 1. 1. 4. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1. 4. 0. 2. 0. 8. 0.],[1. 1. 1. 0. 0. 1. 4. 0. 1. 0. 8. 0.],[ 1.  1.  1.  0.  0.  1.  4.  0.  1.  0. 16.  8.],[ 1.  1.  1.  0.  0.  1.  3.  0.  1.  0. 16. 16.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 16. 20.],[ 1.  1.  1.  1.  1.  0.  2.  0.  1.  0. 16. 20.],[ 1.  1.  1.  1.  1.  0.  2.  0.  2.  0. 16. 16.],[ 1.  1.  1.  1.  1.  0.  2.  0.  2.  0. 16. 16.],[ 1.  1.  1.  0.  0.  0.  3.  0.  2.  8. 16.  8.],[ 1.  1.  0.  0.  0.  0.  3.  0.  1.  0. 16. 16.],[ 1.  1.  0.  0.  0.  0.  2.  0.  2.  0. 16. 20.],[ 1.  1.  1.  0.  0.  0.  2.  0.  4.  0. 16. 16.],[ 1.  1.  1.  1.  1.  0.  2.  0.  3.  0. 20. 10.],[ 1.  1.  1.  0.  0.  1.  3.  0.  3.  0. 20. 16.],[ 1.  1.  1.  1.  1.  1.  2.  0.  2.  0. 16. 16.]
8135.2,10243.2,5190.8,7689.4,6571.2,6265.0,9780.0,10662.6,6481.2,6971.2,5214.2,5212.6,9100.0,5191.0,5740.2,5186.0,5181.2,9096.2,5163.6,5168.6,5041.2,4906.6,4901.2,4918.6,4905.6,4905.6,9976.4,5345.0,5333.0,4925.0,4969.8,4927.2,4910.0
32
