1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
[ 1.  0.  1.  0.  0.  1.  3.  0.  3. 20. 20. 20.],[  1.   0.   1.   1.   1.   0.   3.   0.   2.  20. 128.   0.],[ 1.  0.  1.  0.  0.  1.  2.  0.  2. 64. 10. 16.],[ 1.  0.  0.  0.  0.  1.  2.  0.  2. 32. 64. 64.],[ 1.  0.  0.  0.  0.  0.  3.  0.  1. 32. 16.  8.],[ 1.  1.  1.  0.  0.  0.  2.  0.  2.  0. 64.  0.],[ 1.  0.  1.  0.  0.  0.  3.  0.  1. 20. 10. 20.],[  1.   1.   1.   1.   1.   1.   2.   0.   2. 128.  10.  32.],[ 1.  0.  0.  0.  0.  1.  3.  0.  1. 64.  8.  8.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 10.  8.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1. 16. 10. 20.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 64. 20.],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 10. 20.],[ 1.  1.  0.  0.  0.  0.  2.  0.  1.  0.  8. 20.],[ 1.  1.  1.  0.  0.  0.  3.  0.  2.  0.  0. 20.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 10. 16.],[1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0. 3. 1. 0. 0. 0. 0.],[ 1.  1.  1.  1.  1.  1.  3.  0.  1.  0. 10. 20.],[ 1.  1.  1.  1.  1.  1.  3.  0.  1.  0. 20. 16.],[ 1.  1.  0.  0.  0.  0.  3.  0.  1.  0. 16. 16.],[ 1.  1.  1.  1.  1.  0.  2.  0.  1.  0. 16. 16.],[ 1.  1.  1.  0.  0.  0.  1.  0.  1.  0. 16. 16.],[ 1.  1.  1.  0.  0.  0.  3.  0.  1.  0. 10. 16.],[ 1.  1.  1.  1.  1.  1.  2.  0.  1.  0. 20. 16.],[ 1.  1.  1.  1.  1.  0.  1.  0.  1.  0. 10. 16.],[ 1.  0.  1.  1.  1.  0.  3.  0.  1.  0. 16. 20.],[ 1.  0.  1.  0.  0.  0.  3.  0.  1.  0. 10. 16.],[ 1.  1.  1.  1.  1.  1.  2.  0.  2.  0. 20. 16.],[ 1.  1.  1.  1.  1.  1.  2.  0.  1. 10. 20. 32.],[ 1.  1.  1.  1.  1.  1.  3.  0.  1.  0. 10.  0.],[ 1.  1.  1.  1.  1.  0.  3.  0.  2.  8. 10. 16.]
7149.2,8276.2,7923.6,7210.8,8465.4,5088.2,9629.2,5591.6,8682.6,5214.2,8857.8,5255.8,8037.2,4981.0,5333.6,7915.4,4988.0,9236.2,9102.0,4991.4,4929.2,5345.0,4899.8,5045.8,4988.0,4932.0,5108.4,5404.2,5819.2,4934.2,8305.8,5224.8,12874.2
32
